

TrainId=12 Delay=4076 FreeRun=2390 	Final Delay=4720
T6 Train40 AimedDepartureTime=15955 WaitTime=0 BaseTime=15955 RunTime=100	OptSolTime=15955
T8 Train40 AimedDepartureTime=16085 WaitTime=30 BaseTime=16085 RunTime=90	OptSolTime=16085
T9 Train40 AimedDepartureTime=16205 WaitTime=30 BaseTime=16205 RunTime=150	OptSolTime=16205
T10 Train40 AimedDepartureTime=16385 WaitTime=30 BaseTime=16385 RunTime=300	OptSolTime=16385
T11 Train40 AimedDepartureTime=16685 WaitTime=0 BaseTime=16685 RunTime=30	OptSolTime=16685
T12 Train40 AimedDepartureTime=16745 WaitTime=30 BaseTime=16745 RunTime=150	OptSolTime=16745
T13 Train40 AimedDepartureTime=16925 WaitTime=30 BaseTime=16925 RunTime=330	OptSolTime=16925
T14 Train40 AimedDepartureTime=17285 WaitTime=30 BaseTime=17285 RunTime=240	OptSolTime=17285
T15 Train40 AimedDepartureTime=17705 WaitTime=180 BaseTime=17705 RunTime=100	OptSolTime=17705
T16 Train40 AimedDepartureTime=17825 WaitTime=20 BaseTime=17825 RunTime=210	OptSolTime=17825
T17 Train40 AimedDepartureTime=18065 WaitTime=30 BaseTime=18065 RunTime=240	OptSolTime=18065
T18 Train40 AimedDepartureTime=18305 WaitTime=0 BaseTime=18305 RunTime=180	OptSolTime=18305
T19 Train40 AimedDepartureTime=18485 WaitTime=0 BaseTime=18485 RunTime=180	OptSolTime=18485
T20 Train40 AimedDepartureTime=18665 WaitTime=0 BaseTime=18665 RunTime=30	OptSolTime=18665
T21 Train40 AimedDepartureTime=18725 WaitTime=30 BaseTime=18725 RunTime=300	OptSolTime=18725
T22 Train40 AimedDepartureTime=19265 WaitTime=240 BaseTime=19265 RunTime=270	OptSolTime=19265
T23 Train40 AimedDepartureTime=19565 WaitTime=30 BaseTime=19565 RunTime=270	OptSolTime=19565
T24 Train40 AimedDepartureTime=19865 WaitTime=30 BaseTime=19865 RunTime=220	OptSolTime=19865
T25 Train40 AimedDepartureTime=20105 WaitTime=20 BaseTime=20105 RunTime=390	OptSolTime=20105
T26 Train40 AimedDepartureTime=20525 WaitTime=30 BaseTime=20525 RunTime=120	OptSolTime=20525
T27 Train40 AimedDepartureTime=20645 WaitTime=0 BaseTime=20645 RunTime=120	OptSolTime=20645

TrainId=41 Delay=0 FreeRun=20765 	Final Delay=0
T8 Train41 AimedDepartureTime=17705 WaitTime=0 BaseTime=17705 RunTime=112	OptSolTime=17705
T9 Train41 AimedDepartureTime=17817 WaitTime=0 BaseTime=17817 RunTime=128	OptSolTime=17817
T10 Train41 AimedDepartureTime=17945 WaitTime=0 BaseTime=17945 RunTime=360	OptSolTime=17945
T11 Train41 AimedDepartureTime=18485 WaitTime=180 BaseTime=18485 RunTime=135	OptSolTime=18485
T12 Train41 AimedDepartureTime=18620 WaitTime=0 BaseTime=18620 RunTime=128	OptSolTime=18620
T13 Train41 AimedDepartureTime=18748 WaitTime=0 BaseTime=18748 RunTime=299	OptSolTime=18748
T14 Train41 AimedDepartureTime=19047 WaitTime=0 BaseTime=19047 RunTime=218	OptSolTime=19047
T15 Train41 AimedDepartureTime=19265 WaitTime=0 BaseTime=19265 RunTime=134	OptSolTime=19265
T16 Train41 AimedDepartureTime=19399 WaitTime=0 BaseTime=19399 RunTime=94	OptSolTime=19399
T17 Train41 AimedDepartureTime=19493 WaitTime=0 BaseTime=19493 RunTime=312	OptSolTime=19493
T18 Train41 AimedDepartureTime=19865 WaitTime=60 BaseTime=19865 RunTime=240	OptSolTime=19865
T19 Train41 AimedDepartureTime=20105 WaitTime=0 BaseTime=20105 RunTime=180	OptSolTime=20105
T20 Train41 AimedDepartureTime=20285 WaitTime=0 BaseTime=20285 RunTime=129	OptSolTime=20285
T21 Train41 AimedDepartureTime=20414 WaitTime=0 BaseTime=20414 RunTime=130	OptSolTime=20414
T22 Train41 AimedDepartureTime=20544 WaitTime=0 BaseTime=20544 RunTime=221	OptSolTime=20544
T23 Train41 AimedDepartureTime=20765 WaitTime=0 BaseTime=20765 RunTime=300	OptSolTime=20765

TrainId=42 Delay=0 FreeRun=20405 	Final Delay=0
T1 Train42 AimedDepartureTime=18005 WaitTime=0 BaseTime=18005 RunTime=135	OptSolTime=18005
T2 Train42 AimedDepartureTime=18140 WaitTime=0 BaseTime=18140 RunTime=135	OptSolTime=18140
T4 Train42 AimedDepartureTime=18305 WaitTime=30 BaseTime=18305 RunTime=50	OptSolTime=18305
T6 Train42 AimedDepartureTime=18355 WaitTime=0 BaseTime=18355 RunTime=100	OptSolTime=18355
T8 Train42 AimedDepartureTime=18485 WaitTime=30 BaseTime=18485 RunTime=90	OptSolTime=18485
T9 Train42 AimedDepartureTime=18605 WaitTime=30 BaseTime=18605 RunTime=180	OptSolTime=18605
T10 Train42 AimedDepartureTime=18905 WaitTime=120 BaseTime=18905 RunTime=300	OptSolTime=18905
T11 Train42 AimedDepartureTime=19205 WaitTime=0 BaseTime=19205 RunTime=30	OptSolTime=19205
T12 Train42 AimedDepartureTime=19265 WaitTime=30 BaseTime=19265 RunTime=150	OptSolTime=19265
T13 Train42 AimedDepartureTime=19445 WaitTime=30 BaseTime=19445 RunTime=330	OptSolTime=19445
T14 Train42 AimedDepartureTime=19805 WaitTime=30 BaseTime=19805 RunTime=240	OptSolTime=19805
T15 Train42 AimedDepartureTime=20285 WaitTime=240 BaseTime=20285 RunTime=100	OptSolTime=20285
T16 Train42 AimedDepartureTime=20405 WaitTime=20 BaseTime=20405 RunTime=180	OptSolTime=20405

TrainId=43 Delay=0 FreeRun=27175 	Final Delay=240
T1 Train43 AimedDepartureTime=20405 WaitTime=0 BaseTime=20405 RunTime=118	OptSolTime=20405
T2 Train43 AimedDepartureTime=20523 WaitTime=0 BaseTime=20523 RunTime=117	OptSolTime=20523
T4 Train43 AimedDepartureTime=20640 WaitTime=0 BaseTime=20640 RunTime=52	OptSolTime=20640
T6 Train43 AimedDepartureTime=20692 WaitTime=0 BaseTime=20692 RunTime=103	OptSolTime=20692
T8 Train43 AimedDepartureTime=20825 WaitTime=30 BaseTime=20825 RunTime=90	OptSolTime=20825
T9 Train43 AimedDepartureTime=20945 WaitTime=30 BaseTime=20945 RunTime=180	OptSolTime=20945
T10 Train43 AimedDepartureTime=21305 WaitTime=180 BaseTime=21305 RunTime=300	OptSolTime=21455
T11 Train43 AimedDepartureTime=21605 WaitTime=0 BaseTime=21605 RunTime=73	OptSolTime=21755
T12 Train43 AimedDepartureTime=21678 WaitTime=0 BaseTime=21678 RunTime=107	OptSolTime=21828
T13 Train43 AimedDepartureTime=21785 WaitTime=0 BaseTime=21785 RunTime=270	OptSolTime=21935
T14 Train43 AimedDepartureTime=22085 WaitTime=30 BaseTime=22085 RunTime=180	OptSolTime=22235
T15 Train43 AimedDepartureTime=22265 WaitTime=0 BaseTime=22265 RunTime=120	OptSolTime=22415
T16 Train43 AimedDepartureTime=22385 WaitTime=0 BaseTime=22385 RunTime=60	OptSolTime=22535
T17 Train43 AimedDepartureTime=22445 WaitTime=0 BaseTime=22445 RunTime=240	OptSolTime=22685
T18 Train43 AimedDepartureTime=22685 WaitTime=0 BaseTime=22685 RunTime=180	OptSolTime=22925
T19 Train43 AimedDepartureTime=22865 WaitTime=0 BaseTime=22865 RunTime=180	OptSolTime=23105
T20 Train43 AimedDepartureTime=23045 WaitTime=0 BaseTime=23045 RunTime=30	OptSolTime=23285
T21 Train43 AimedDepartureTime=23105 WaitTime=30 BaseTime=23105 RunTime=180	OptSolTime=23345
T22 Train43 AimedDepartureTime=23285 WaitTime=0 BaseTime=23285 RunTime=210	OptSolTime=23525
T23 Train43 AimedDepartureTime=23525 WaitTime=30 BaseTime=23525 RunTime=270	OptSolTime=23765
T24 Train43 AimedDepartureTime=23825 WaitTime=30 BaseTime=23825 RunTime=170	OptSolTime=24065
T25 Train43 AimedDepartureTime=24005 WaitTime=10 BaseTime=24005 RunTime=390	OptSolTime=24245
T26 Train43 AimedDepartureTime=24425 WaitTime=30 BaseTime=24425 RunTime=120	OptSolTime=24665
T27 Train43 AimedDepartureTime=24545 WaitTime=0 BaseTime=24545 RunTime=120	OptSolTime=24785
T28 Train43 AimedDepartureTime=24785 WaitTime=120 BaseTime=24785 RunTime=410	OptSolTime=25025
T29 Train43 AimedDepartureTime=25205 WaitTime=10 BaseTime=25205 RunTime=990	OptSolTime=25445
T30 Train43 AimedDepartureTime=26225 WaitTime=30 BaseTime=26225 RunTime=290	OptSolTime=26465
T31 Train43 AimedDepartureTime=26525 WaitTime=10 BaseTime=26525 RunTime=270	OptSolTime=26765
T32 Train43 AimedDepartureTime=26825 WaitTime=30 BaseTime=26825 RunTime=350	OptSolTime=27065
T33 Train43 AimedDepartureTime=27175 WaitTime=0 BaseTime=27175 RunTime=250	OptSolTime=27415

TrainId=44 Delay=0 FreeRun=28775 	Final Delay=0
T27 Train44 AimedDepartureTime=21545 WaitTime=0 BaseTime=21545 RunTime=135	OptSolTime=21545
T26 Train44 AimedDepartureTime=21680 WaitTime=0 BaseTime=21680 RunTime=165	OptSolTime=21680
T25 Train44 AimedDepartureTime=21875 WaitTime=30 BaseTime=21875 RunTime=450	OptSolTime=21875
T24 Train44 AimedDepartureTime=22355 WaitTime=30 BaseTime=22355 RunTime=330	OptSolTime=22355
T23 Train44 AimedDepartureTime=22715 WaitTime=30 BaseTime=22715 RunTime=330	OptSolTime=22715
T22 Train44 AimedDepartureTime=23075 WaitTime=30 BaseTime=23075 RunTime=450	OptSolTime=23075
T21 Train44 AimedDepartureTime=23705 WaitTime=180 BaseTime=23705 RunTime=300	OptSolTime=23705
T20 Train44 AimedDepartureTime=24035 WaitTime=30 BaseTime=24035 RunTime=210	OptSolTime=24035
T19 Train44 AimedDepartureTime=24245 WaitTime=0 BaseTime=24245 RunTime=180	OptSolTime=24245
T18 Train44 AimedDepartureTime=24425 WaitTime=0 BaseTime=24425 RunTime=180	OptSolTime=24425
T17 Train44 AimedDepartureTime=24605 WaitTime=0 BaseTime=24605 RunTime=300	OptSolTime=24605
T16 Train44 AimedDepartureTime=24935 WaitTime=30 BaseTime=24935 RunTime=150	OptSolTime=24935
T15 Train44 AimedDepartureTime=25115 WaitTime=30 BaseTime=25115 RunTime=450	OptSolTime=25115
T14 Train44 AimedDepartureTime=25745 WaitTime=180 BaseTime=25745 RunTime=420	OptSolTime=25745
T13 Train44 AimedDepartureTime=26195 WaitTime=30 BaseTime=26195 RunTime=510	OptSolTime=26195
T12 Train44 AimedDepartureTime=26885 WaitTime=180 BaseTime=26885 RunTime=300	OptSolTime=26885
T11 Train44 AimedDepartureTime=27215 WaitTime=30 BaseTime=27215 RunTime=210	OptSolTime=27215
T10 Train44 AimedDepartureTime=27425 WaitTime=0 BaseTime=27425 RunTime=300	OptSolTime=27425
T9 Train44 AimedDepartureTime=27755 WaitTime=30 BaseTime=27755 RunTime=150	OptSolTime=27755
T8 Train44 AimedDepartureTime=27935 WaitTime=30 BaseTime=27935 RunTime=210	OptSolTime=27935
T7 Train44 AimedDepartureTime=28175 WaitTime=30 BaseTime=28175 RunTime=90	OptSolTime=28175
T5 Train44 AimedDepartureTime=28265 WaitTime=0 BaseTime=28265 RunTime=60	OptSolTime=28265
T3 Train44 AimedDepartureTime=28355 WaitTime=30 BaseTime=28355 RunTime=420	OptSolTime=28355
T1 Train44 AimedDepartureTime=28775 WaitTime=0 BaseTime=28775 RunTime=390	OptSolTime=28775
